User ID,Subscription Type,Monthly Revenue,Join Date,Month of Joining ,Year of Joining,Last Payment Date,Last Payment Year,Current Status ,Country,Age,Age group ,Gender,Device,Plan Duration
760,Premium,13,04-Sep-22,Sep,2022,01-07-2023,July,Active ,United States,40,Adult,Female,Smartphone,1 Month
761,Basic,11,31-Aug-22,Aug,2022,29-06-2023,June,Active ,United States,48,Adult,Female,Smart TV,1 Month
762,Premium,10,01-Sep-22,Sep,2022,02-07-2023,July,Active ,Canada,48,Adult,Male,Laptop,1 Month
763,Standard,10,15-Sep-22,Sep,2022,29-06-2023,June,Active ,United Kingdom,35,Youth,Male,Laptop,1 Month
764,Basic,15,18-Sep-22,Sep,2022,03-07-2023,July,Active ,Australia,28,Youth,Male,Smart TV,1 Month
765,Standard,11,28-Sep-22,Sep,2022,29-06-2023,June,Active ,Germany,35,Youth,Female,Smart TV,1 Month
766,Premium,13,30-Sep-22,Sep,2022,01-07-2023,July,Active ,France,43,Adult,Male,Smartphone,1 Month
767,Basic,15,07-Oct-22,Oct,2022,29-06-2023,June,Active ,Brazil,39,Adult,Male,Laptop,1 Month
768,Standard,10,08-Oct-22,Oct,2022,02-07-2023,July,Active ,Mexico,38,Adult,Female,Laptop,1 Month
769,Premium,14,08-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,36,Youth,Female,Smart TV,1 Month
770,Basic,11,03-Oct-22,Oct,2022,01-07-2023,July,Active ,Italy,42,Adult,Female,Laptop,1 Month
771,Premium,14,04-Oct-22,Oct,2022,28-06-2023,June,Active ,Spain,27,Youth,Male,Tablet,1 Month
772,Basic,12,02-Oct-22,Oct,2022,01-07-2023,July,Active ,Spain,48,Adult,Male,Laptop,1 Month
773,Standard,13,01-Oct-22,Oct,2022,30-06-2023,June,Active ,United States,27,Youth,Female,Smart TV,1 Month
774,Standard,15,03-Oct-22,Oct,2022,02-07-2023,July,Active ,Canada,49,Adult,Male,Smartphone,1 Month
775,Basic,11,20-Oct-22,Oct,2022,28-06-2023,June,Active ,United States,29,Youth,Male,Tablet,1 Month
776,Premium,11,21-Oct-22,Oct,2022,01-07-2023,July,Active ,United States,44,Adult,Male,Laptop,1 Month
777,Basic,11,28-Oct-22,Oct,2022,30-06-2023,June,Active ,Canada,31,Youth,Male,Smartphone,1 Month
778,Standard,13,03-Nov-22,Nov,2022,01-07-2023,July,Active ,United Kingdom,33,Youth,Male,Tablet,1 Month
779,Premium,10,07-Nov-22,Nov,2022,28-06-2023,June,Active ,Australia,36,Youth,Female,Smart TV,1 Month
780,Basic,15,12-Nov-22,Nov,2022,30-06-2023,June,Active ,Germany,43,Adult,Female,Laptop,1 Month
781,Premium,14,13-Nov-22,Nov,2022,29-06-2023,June,Active ,France,30,Youth,Female,Smartphone,1 Month
782,Basic,13,02-Nov-22,Nov,2022,01-07-2023,July,Active ,Brazil,44,Adult,Female,Laptop,1 Month
783,Standard,13,01-Nov-22,Nov,2022,29-06-2023,June,Active ,Mexico,37,Youth,Female,Laptop,1 Month
784,Standard,14,31-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,27,Youth,Male,Laptop,1 Month
785,Basic,12,28-Oct-22,Oct,2022,29-06-2023,June,Active ,Italy,35,Youth,Female,Laptop,1 Month
786,Premium,13,24-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,32,Youth,Male,Smart TV,1 Month
787,Basic,12,03-Oct-22,Oct,2022,29-06-2023,June,Active ,Spain,49,Adult,Female,Laptop,1 Month
788,Standard,12,13-Sep-22,Sep,2022,30-06-2023,June,Active ,United States,45,Adult,Female,Tablet,1 Month
789,Premium,11,02-Sep-22,Sep,2022,30-06-2023,June,Active ,Canada,33,Youth,Female,Smartphone,1 Month
790,Basic,14,30-Aug-22,Aug,2022,30-06-2023,June,Active ,United States,37,Youth,Female,Smartphone,1 Month
791,Premium,15,25-Aug-22,Aug,2022,30-06-2023,June,Active ,United States,29,Youth,Male,Smartphone,1 Month
792,Basic,12,11-Aug-22,Aug,2022,30-06-2023,June,Active ,Canada,45,Adult,Male,Smart TV,1 Month
793,Standard,11,05-Aug-22,Aug,2022,30-06-2023,June,Active ,United Kingdom,42,Adult,Female,Smartphone,1 Month
794,Standard,12,02-Aug-22,Aug,2022,30-06-2023,June,Active ,Australia,32,Youth,Female,Smart TV,1 Month
795,Basic,11,03-Aug-22,Aug,2022,01-07-2023,July,Active ,Germany,47,Adult,Male,Smartphone,1 Month
796,Premium,12,04-Aug-22,Aug,2022,01-07-2023,July,Active ,France,27,Youth,Male,Smart TV,1 Month
797,Basic,10,05-Aug-22,Aug,2022,30-06-2023,June,Active ,Brazil,35,Youth,Male,Tablet,1 Month
798,Standard,15,12-Jul-22,Jul,2022,30-06-2023,June,Active ,Mexico,35,Youth,Male,Laptop,1 Month
799,Premium,10,02-Jul-22,Jul,2022,30-06-2023,June,Active ,Spain,48,Adult,Male,Tablet,1 Month
800,Basic,12,26-Jun-22,Jun,2022,30-06-2023,June,Active ,Italy,36,Youth,Male,Smartphone,1 Month
801,Premium,10,22-Jun-22,Jun,2022,29-06-2023,June,Active ,Spain,46,Adult,Male,Smartphone,1 Month
802,Basic,13,22-Jun-22,Jun,2022,30-06-2023,June,Active ,Spain,33,Youth,Female,Smartphone,1 Month
803,Standard,14,19-Jun-22,Jun,2022,01-07-2023,July,Active ,United States,43,Adult,Male,Smart TV,1 Month
804,Standard,14,22-Jun-22,Jun,2022,02-07-2023,July,Active ,Canada,47,Adult,Female,Smartphone,1 Month
805,Basic,15,27-Jun-22,Jun,2022,28-06-2023,June,Active ,United States,39,Adult,Female,Laptop,1 Month
806,Premium,15,01-Jul-22,Jul,2022,30-06-2023,June,Active ,United States,30,Youth,Female,Laptop,1 Month
807,Basic,11,28-Jun-22,Jun,2022,30-06-2023,June,Active ,Canada,46,Adult,Male,Tablet,1 Month
808,Standard,13,25-Jun-22,Jun,2022,01-07-2023,July,Active ,United Kingdom,39,Adult,Male,Smart TV,1 Month
809,Premium,10,22-Jun-22,Jun,2022,28-06-2023,June,Active ,Australia,28,Youth,Male,Smartphone,1 Month
810,Basic,13,09-Jun-22,Jun,2022,29-06-2023,June,Active ,Germany,38,Adult,Male,Smartphone,1 Month
811,Premium,13,10-Jun-22,Jun,2022,30-06-2023,June,Active ,France,36,Youth,Male,Laptop,1 Month
812,Basic,15,11-Jun-22,Jun,2022,01-07-2023,July,Active ,Brazil,33,Youth,Male,Laptop,1 Month
813,Standard,10,11-Jun-22,Jun,2022,28-06-2023,June,Active ,Mexico,50,Adult,Male,Smartphone,1 Month
814,Standard,10,12-Jun-22,Jun,2022,29-06-2023,June,Active ,Spain,38,Adult,Male,Smartphone,1 Month
815,Basic,15,13-Jun-22,Jun,2022,30-06-2023,June,Active ,Italy,29,Youth,Male,Smartphone,1 Month
816,Premium,15,18-Jun-22,Jun,2022,30-06-2023,June,Active ,Spain,47,Adult,Female,Smart TV,1 Month
817,Basic,15,29-Jun-22,Jun,2022,30-06-2023,June,Active ,Spain,31,Youth,Female,Tablet,1 Month
818,Standard,13,30-Jun-22,Jun,2022,28-06-2023,June,Active ,United States,40,Adult,Male,Tablet,1 Month
819,Premium,14,01-Jul-22,Jul,2022,01-07-2023,July,Active ,Canada,50,Adult,Male,Laptop,1 Month
820,Basic,11,07-Jul-22,Jul,2022,30-06-2023,June,Active ,United States,43,Adult,Female,Tablet,1 Month
821,Basic,12,13-Jul-22,Jul,2022,29-06-2023,June,Active ,United States,35,Youth,Female,Laptop,1 Month
822,Basic,11,24-Jul-22,Jul,2022,29-06-2023,June,Active ,Canada,36,Youth,Male,Laptop,1 Month
823,Standard,15,29-Jul-22,Jul,2022,30-06-2023,June,Active ,United Kingdom,30,Youth,Male,Smartphone,1 Month
824,Premium,13,31-Jul-22,Jul,2022,30-06-2023,June,Active ,Australia,47,Adult,Female,Smartphone,1 Month
825,Basic,12,09-Aug-22,Aug,2022,30-06-2023,June,Active ,Germany,30,Youth,Female,Laptop,1 Month
826,Basic,11,18-Aug-22,Aug,2022,01-07-2023,July,Active ,France,37,Youth,Male,Smart TV,1 Month
827,Premium,15,20-Aug-22,Aug,2022,30-06-2023,June,Active ,Brazil,34,Youth,Male,Smartphone,1 Month
828,Standard,15,30-Aug-22,Aug,2022,30-06-2023,June,Active ,Mexico,33,Youth,Female,Smart TV,1 Month
829,Standard,10,01-Sep-22,Sep,2022,29-06-2023,June,Active ,Spain,31,Youth,Male,Tablet,1 Month
830,Basic,13,02-Sep-22,Sep,2022,03-07-2023,July,Active ,Italy,30,Youth,Female,Smartphone,1 Month
831,Premium,10,02-Sep-22,Sep,2022,29-06-2023,June,Active ,Spain,35,Youth,Male,Smartphone,1 Month
832,Standard,14,15-Sep-22,Sep,2022,02-07-2023,July,Active ,Spain,40,Adult,Female,Tablet,1 Month
833,Basic,13,17-Sep-22,Sep,2022,29-06-2023,June,Active ,United States,29,Youth,Male,Smartphone,1 Month
834,Standard,14,26-Sep-22,Sep,2022,03-07-2023,July,Active ,Canada,34,Youth,Female,Smart TV,1 Month
835,Premium,12,27-Sep-22,Sep,2022,29-06-2023,June,Active ,United States,31,Youth,Male,Laptop,1 Month
836,Basic,15,04-Oct-22,Oct,2022,01-07-2023,July,Active ,United States,28,Youth,Male,Laptop,1 Month
837,Premium,12,06-Oct-22,Oct,2022,29-06-2023,June,Active ,Canada,46,Adult,Female,Smart TV,1 Month
838,Standard,11,07-Oct-22,Oct,2022,02-07-2023,July,Active ,United Kingdom,38,Adult,Male,Smartphone,1 Month
839,Basic,13,06-Oct-22,Oct,2022,30-06-2023,June,Active ,Australia,35,Youth,Female,Laptop,1 Month
840,Standard,15,07-Oct-22,Oct,2022,03-07-2023,July,Active ,Germany,49,Adult,Male,Smartphone,1 Month
841,Premium,13,06-Oct-22,Oct,2022,29-06-2023,June,Active ,France,42,Adult,Male,Smartphone,1 Month
842,Basic,14,06-Oct-22,Oct,2022,02-07-2023,July,Active ,Brazil,37,Youth,Female,Laptop,1 Month
843,Standard,13,04-Oct-22,Oct,2022,01-07-2023,July,Active ,Mexico,39,Adult,Female,Smartphone,1 Month
844,Premium,10,14-Oct-22,Oct,2022,02-07-2023,July,Active ,Spain,47,Adult,Female,Smart TV,1 Month
845,Basic,12,19-Oct-22,Oct,2022,29-06-2023,June,Active ,Italy,49,Adult,Male,Smartphone,1 Month
846,Premium,12,21-Oct-22,Oct,2022,01-07-2023,July,Active ,Spain,35,Youth,Male,Laptop,1 Month
847,Basic,11,28-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,36,Youth,Female,Smart TV,1 Month
848,Standard,11,01-Nov-22,Nov,2022,02-07-2023,July,Active ,United States,40,Adult,Male,Tablet,1 Month
849,Standard,10,12-Nov-22,Nov,2022,29-06-2023,June,Active ,Canada,30,Youth,Female,Smart TV,1 Month
850,Basic,13,13-Nov-22,Nov,2022,30-06-2023,June,Active ,United States,51,Adult,Female,Smart TV,1 Month
851,Premium,15,09-Nov-22,Nov,2022,30-06-2023,June,Active ,United States,47,Adult,Male,Laptop,1 Month
852,Basic,12,08-Nov-22,Nov,2022,01-07-2023,July,Active ,Canada,47,Adult,Female,Laptop,1 Month
853,Standard,14,06-Nov-22,Nov,2022,30-06-2023,June,Active ,United Kingdom,39,Adult,Male,Tablet,1 Month
854,Premium,10,07-Nov-22,Nov,2022,30-06-2023,June,Active ,Australia,49,Adult,Male,Smart TV,1 Month
855,Basic,12,02-Nov-22,Nov,2022,01-07-2023,July,Active ,Germany,33,Youth,Male,Laptop,1 Month
856,Premium,10,06-Oct-22,Oct,2022,30-06-2023,June,Active ,France,32,Youth,Female,Smart TV,1 Month
857,Basic,15,16-Sep-22,Sep,2022,30-06-2023,June,Active ,Brazil,40,Adult,Male,Smartphone,1 Month
858,Standard,14,10-Sep-22,Sep,2022,30-06-2023,June,Active ,Mexico,40,Adult,Female,Laptop,1 Month
859,Standard,12,04-Sep-22,Sep,2022,30-06-2023,June,Active ,Spain,51,Adult,Female,Tablet,1 Month
860,Basic,13,26-Aug-22,Aug,2022,01-07-2023,July,Active ,Italy,50,Adult,Male,Smart TV,1 Month
861,Premium,14,14-Aug-22,Aug,2022,01-07-2023,July,Active ,Spain,50,Adult,Female,Smart TV,1 Month
862,Basic,14,12-Aug-22,Aug,2022,01-07-2023,July,Active ,Spain,47,Adult,Male,Smartphone,1 Month
863,Standard,12,10-Aug-22,Aug,2022,30-06-2023,June,Active ,United States,35,Youth,Male,Laptop,1 Month
864,Premium,11,10-Aug-22,Aug,2022,01-07-2023,July,Active ,Canada,31,Youth,Male,Tablet,1 Month
865,Basic,15,04-Aug-22,Aug,2022,01-07-2023,July,Active ,United States,36,Youth,Male,Smartphone,1 Month
866,Premium,10,05-Aug-22,Aug,2022,01-07-2023,July,Active ,United States,41,Adult,Female,Smart TV,1 Month
867,Basic,13,17-Jul-22,Jul,2022,30-06-2023,June,Active ,Canada,49,Adult,Female,Tablet,1 Month
868,Standard,12,16-Jul-22,Jul,2022,01-07-2023,July,Active ,United Kingdom,34,Youth,Female,Tablet,1 Month
869,Standard,15,13-Jul-22,Jul,2022,01-07-2023,July,Active ,Australia,30,Youth,Female,Tablet,1 Month
870,Basic,13,03-Jul-22,Jul,2022,02-07-2023,July,Active ,Germany,38,Adult,Male,Laptop,1 Month
871,Premium,11,24-Jun-22,Jun,2022,29-06-2023,June,Active ,France,45,Adult,Male,Tablet,1 Month
872,Basic,14,21-Jun-22,Jun,2022,01-07-2023,July,Active ,Brazil,42,Adult,Female,Laptop,1 Month
873,Standard,10,22-Jun-22,Jun,2022,01-07-2023,July,Active ,Mexico,42,Adult,Female,Smart TV,1 Month
874,Premium,10,23-Jun-22,Jun,2022,02-07-2023,July,Active ,Spain,31,Youth,Male,Smart TV,1 Month
875,Basic,14,26-Jun-22,Jun,2022,29-06-2023,June,Active ,Italy,28,Youth,Male,Smart TV,1 Month
876,Premium,11,27-Jun-22,Jun,2022,30-06-2023,June,Active ,Spain,44,Adult,Male,Tablet,1 Month
877,Basic,13,28-Jun-22,Jun,2022,01-07-2023,July,Active ,Spain,30,Youth,Male,Smart TV,1 Month
878,Standard,13,28-Jun-22,Jun,2022,02-07-2023,July,Active ,United States,33,Youth,Male,Smartphone,1 Month
879,Standard,12,18-Jun-22,Jun,2022,29-06-2023,June,Active ,Canada,42,Adult,Female,Tablet,1 Month
880,Basic,11,11-Jun-22,Jun,2022,30-06-2023,June,Active ,United States,31,Youth,Male,Smart TV,1 Month
881,Premium,11,11-Jun-22,Jun,2022,01-07-2023,July,Active ,United States,31,Youth,Female,Smartphone,1 Month
882,Basic,13,12-Jun-22,Jun,2022,01-07-2023,July,Active ,Canada,46,Adult,Female,Smart TV,1 Month
883,Standard,15,13-Jun-22,Jun,2022,29-06-2023,June,Active ,United Kingdom,28,Youth,Female,Tablet,1 Month
884,Premium,11,13-Jun-22,Jun,2022,29-06-2023,June,Active ,Australia,50,Adult,Male,Tablet,1 Month
885,Basic,11,18-Jun-22,Jun,2022,02-07-2023,July,Active ,Germany,34,Youth,Male,Tablet,1 Month
886,Premium,15,23-Jun-22,Jun,2022,30-06-2023,June,Active ,France,45,Adult,Female,Smart TV,1 Month
887,Basic,12,26-Jun-22,Jun,2022,30-06-2023,June,Active ,Brazil,38,Adult,Female,Laptop,1 Month
888,Standard,13,29-Jun-22,Jun,2022,29-06-2023,June,Active ,Mexico,42,Adult,Female,Laptop,1 Month
889,Standard,10,02-Jul-22,Jul,2022,01-07-2023,July,Active ,Spain,45,Adult,Female,Smartphone,1 Month
890,Basic,10,06-Jul-22,Jul,2022,30-06-2023,June,Active ,Italy,44,Adult,Male,Smart TV,1 Month
891,Premium,14,18-Jul-22,Jul,2022,30-06-2023,June,Active ,Spain,50,Adult,Female,Smart TV,1 Month
892,Basic,15,29-Jul-22,Jul,2022,30-06-2023,June,Active ,Spain,38,Adult,Male,Tablet,1 Month
893,Standard,13,30-Jul-22,Jul,2022,01-07-2023,July,Active ,United States,42,Adult,Female,Smart TV,1 Month
894,Premium,13,03-Aug-22,Aug,2022,01-07-2023,July,Active ,Canada,50,Adult,Male,Smart TV,1 Month
895,Basic,10,15-Aug-22,Aug,2022,30-06-2023,June,Active ,United States,30,Youth,Male,Smartphone,1 Month
896,Basic,10,20-Aug-22,Aug,2022,01-07-2023,July,Active ,United States,47,Adult,Female,Smartphone,1 Month
897,Basic,14,21-Aug-22,Aug,2022,30-06-2023,June,Active ,Canada,32,Youth,Female,Laptop,1 Month
898,Standard,11,30-Aug-22,Aug,2022,02-07-2023,July,Active ,United Kingdom,31,Youth,Female,Tablet,1 Month
899,Premium,15,01-Sep-22,Sep,2022,29-06-2023,June,Active ,Australia,37,Youth,Male,Laptop,1 Month
900,Basic,14,02-Sep-22,Sep,2022,03-07-2023,July,Active ,Germany,32,Youth,Female,Smartphone,1 Month
901,Basic,12,04-Sep-22,Sep,2022,30-06-2023,June,Active ,France,29,Youth,Male,Smartphone,1 Month
902,Premium,12,10-Sep-22,Sep,2022,02-07-2023,July,Active ,Brazil,28,Youth,Male,Tablet,1 Month
903,Standard,11,25-Sep-22,Sep,2022,29-06-2023,June,Active ,Mexico,42,Adult,Male,Laptop,1 Month
904,Standard,12,27-Sep-22,Sep,2022,03-07-2023,July,Active ,Spain,37,Youth,Male,Tablet,1 Month
905,Basic,13,01-Oct-22,Oct,2022,30-06-2023,June,Active ,Italy,38,Adult,Female,Laptop,1 Month
906,Premium,13,06-Oct-22,Oct,2022,02-07-2023,July,Active ,Spain,32,Youth,Male,Smart TV,1 Month
907,Standard,15,07-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,48,Adult,Male,Laptop,1 Month
908,Basic,13,08-Oct-22,Oct,2022,03-07-2023,July,Active ,United States,46,Adult,Female,Smart TV,1 Month
909,Standard,14,08-Oct-22,Oct,2022,01-07-2023,July,Active ,Canada,30,Youth,Male,Tablet,1 Month
910,Premium,10,08-Oct-22,Oct,2022,03-07-2023,July,Active ,United States,40,Adult,Female,Smart TV,1 Month
911,Basic,13,08-Oct-22,Oct,2022,29-06-2023,June,Active ,United States,29,Youth,Male,Smart TV,1 Month
912,Premium,15,08-Oct-22,Oct,2022,02-07-2023,July,Active ,Canada,41,Adult,Male,Tablet,1 Month
913,Standard,15,10-Oct-22,Oct,2022,01-07-2023,July,Active ,United Kingdom,32,Youth,Male,Laptop,1 Month
914,Basic,12,19-Oct-22,Oct,2022,02-07-2023,July,Active ,Australia,44,Adult,Female,Smart TV,1 Month
915,Standard,15,20-Oct-22,Oct,2022,29-06-2023,June,Active ,Germany,41,Adult,Male,Laptop,1 Month
916,Premium,12,26-Oct-22,Oct,2022,01-07-2023,July,Active ,France,50,Adult,Female,Smartphone,1 Month
917,Basic,14,29-Oct-22,Oct,2022,30-06-2023,June,Active ,Brazil,33,Youth,Female,Tablet,1 Month
918,Standard,10,31-Oct-22,Oct,2022,02-07-2023,July,Active ,Mexico,34,Youth,Female,Smart TV,1 Month
919,Premium,15,11-Nov-22,Nov,2022,29-06-2023,June,Active ,Spain,40,Adult,Male,Smartphone,1 Month
920,Basic,14,09-Nov-22,Nov,2022,01-07-2023,July,Active ,Italy,34,Youth,Female,Tablet,1 Month
921,Premium,14,09-Nov-22,Nov,2022,01-07-2023,July,Active ,Spain,27,Youth,Female,Smart TV,1 Month
922,Basic,13,07-Nov-22,Nov,2022,01-07-2023,July,Active ,Spain,34,Youth,Male,Tablet,1 Month
923,Standard,13,08-Nov-22,Nov,2022,30-06-2023,June,Active ,United States,28,Youth,Male,Tablet,1 Month
924,Standard,14,05-Nov-22,Nov,2022,01-07-2023,July,Active ,Canada,37,Youth,Female,Smart TV,1 Month
925,Basic,10,25-Oct-22,Oct,2022,01-07-2023,July,Active ,United States,27,Youth,Female,Laptop,1 Month
926,Premium,13,23-Oct-22,Oct,2022,02-07-2023,July,Active ,United States,33,Youth,Female,Laptop,1 Month
927,Basic,11,20-Oct-22,Oct,2022,02-07-2023,July,Active ,Canada,42,Adult,Male,Laptop,1 Month
928,Standard,11,14-Oct-22,Oct,2022,01-07-2023,July,Active ,United Kingdom,49,Adult,Male,Smartphone,1 Month
929,Premium,13,29-Aug-22,Aug,2022,30-06-2023,June,Active ,Australia,44,Adult,Male,Smart TV,1 Month
930,Basic,10,18-Aug-22,Aug,2022,01-07-2023,July,Active ,Germany,47,Adult,Male,Laptop,1 Month
931,Premium,13,13-Aug-22,Aug,2022,02-07-2023,July,Active ,France,33,Youth,Male,Laptop,1 Month
932,Basic,11,11-Aug-22,Aug,2022,02-07-2023,July,Active ,Brazil,37,Youth,Male,Smart TV,1 Month
933,Standard,10,11-Aug-22,Aug,2022,01-07-2023,July,Active ,Mexico,35,Youth,Male,Laptop,1 Month
934,Standard,11,06-Aug-22,Aug,2022,01-07-2023,July,Active ,Spain,34,Youth,Female,Smartphone,1 Month
935,Basic,10,07-Aug-22,Aug,2022,02-07-2023,July,Active ,Italy,44,Adult,Male,Smartphone,1 Month
936,Premium,15,18-Jul-22,Jul,2022,02-07-2023,July,Active ,Spain,29,Youth,Male,Tablet,1 Month
937,Basic,10,17-Jul-22,Jul,2022,30-06-2023,June,Active ,Spain,38,Adult,Male,Smartphone,1 Month
938,Standard,14,15-Jul-22,Jul,2022,02-07-2023,July,Active ,United States,46,Adult,Male,Smart TV,1 Month
939,Premium,10,14-Jul-22,Jul,2022,02-07-2023,July,Active ,Canada,29,Youth,Male,Tablet,1 Month
940,Basic,12,26-Jun-22,Jun,2022,03-07-2023,July,Active ,United States,48,Adult,Female,Smart TV,1 Month
941,Premium,10,26-Jun-22,Jun,2022,29-06-2023,June,Active ,United States,36,Youth,Male,Smart TV,1 Month
942,Basic,12,22-Jun-22,Jun,2022,01-07-2023,July,Active ,Canada,43,Adult,Male,Laptop,1 Month
943,Standard,15,23-Jun-22,Jun,2022,01-07-2023,July,Active ,United Kingdom,42,Adult,Female,Smart TV,1 Month
944,Standard,10,24-Jun-22,Jun,2022,02-07-2023,July,Active ,Australia,50,Adult,Male,Tablet,1 Month
945,Basic,13,26-Jun-22,Jun,2022,29-06-2023,June,Active ,Germany,39,Adult,Male,Laptop,1 Month
946,Premium,14,28-Jun-22,Jun,2022,01-07-2023,July,Active ,France,43,Adult,Female,Laptop,1 Month
947,Basic,10,29-Jun-22,Jun,2022,02-07-2023,July,Active ,Brazil,50,Adult,Female,Tablet,1 Month
948,Standard,12,26-Jun-22,Jun,2022,02-07-2023,July,Active ,Mexico,51,Adult,Male,Laptop,1 Month
949,Premium,14,26-Jun-22,Jun,2022,30-06-2023,June,Active ,Spain,40,Adult,Male,Tablet,1 Month
950,Basic,10,20-Jun-22,Jun,2022,30-06-2023,June,Active ,Italy,31,Youth,Male,Tablet,1 Month
951,Premium,12,18-Jun-22,Jun,2022,03-07-2023,July,Active ,Spain,39,Adult,Female,Smartphone,1 Month
952,Basic,10,16-Jun-22,Jun,2022,01-07-2023,July,Active ,Spain,49,Adult,Female,Tablet,1 Month
953,Standard,10,16-Jun-22,Jun,2022,30-06-2023,June,Active ,United States,34,Youth,Female,Laptop,1 Month
954,Standard,13,17-Jun-22,Jun,2022,30-06-2023,June,Active ,Canada,38,Adult,Male,Smartphone,1 Month
955,Basic,15,20-Jun-22,Jun,2022,02-07-2023,July,Active ,United States,36,Youth,Female,Laptop,1 Month
956,Premium,10,24-Jun-22,Jun,2022,01-07-2023,July,Active ,United States,42,Adult,Female,Smart TV,1 Month
957,Basic,14,27-Jun-22,Jun,2022,01-07-2023,July,Active ,Canada,50,Adult,Male,Tablet,1 Month
958,Standard,10,02-Jul-22,Jul,2022,01-07-2023,July,Active ,United Kingdom,42,Adult,Female,Laptop,1 Month
959,Premium,14,04-Jul-22,Jul,2022,02-07-2023,July,Active ,Australia,35,Youth,Female,Laptop,1 Month
960,Basic,15,15-Jul-22,Jul,2022,30-06-2023,June,Active ,Germany,46,Adult,Female,Tablet,1 Month
961,Premium,15,23-Jul-22,Jul,2022,01-07-2023,July,Active ,France,48,Adult,Male,Laptop,1 Month
962,Basic,12,29-Jul-22,Jul,2022,01-07-2023,July,Active ,Brazil,43,Adult,Female,Laptop,1 Month
963,Standard,13,01-Aug-22,Aug,2022,01-07-2023,July,Active ,Mexico,51,Adult,Female,Tablet,1 Month
964,Standard,13,12-Aug-22,Aug,2022,03-07-2023,July,Active ,Spain,45,Adult,Male,Smart TV,1 Month
965,Basic,10,14-Aug-22,Aug,2022,30-06-2023,June,Active ,Italy,46,Adult,Male,Laptop,1 Month
966,Premium,12,16-Aug-22,Aug,2022,04-07-2023,July,Active ,Spain,42,Adult,Female,Laptop,1 Month
967,Basic,10,26-Aug-22,Aug,2022,30-06-2023,June,Active ,Spain,42,Adult,Female,Smartphone,1 Month
968,Standard,13,31-Aug-22,Aug,2022,03-07-2023,July,Active ,United States,50,Adult,Male,Tablet,1 Month
969,Premium,12,02-Sep-22,Sep,2022,30-06-2023,June,Active ,Canada,28,Youth,Male,Smart TV,1 Month
970,Basic,15,03-Sep-22,Sep,2022,03-07-2023,July,Active ,United States,44,Adult,Female,Tablet,1 Month
971,Basic,10,05-Sep-22,Sep,2022,01-07-2023,July,Active ,United States,36,Youth,Male,Tablet,1 Month
972,Basic,14,10-Sep-22,Sep,2022,02-07-2023,July,Active ,Canada,37,Youth,Female,Laptop,1 Month
973,Standard,12,17-Sep-22,Sep,2022,01-07-2023,July,Active ,United Kingdom,36,Youth,Male,Smartphone,1 Month
974,Premium,13,28-Sep-22,Sep,2022,03-07-2023,July,Active ,Australia,31,Youth,Male,Smartphone,1 Month
975,Basic,12,02-Oct-22,Oct,2022,30-06-2023,June,Active ,Germany,36,Youth,Female,Smart TV,1 Month
976,Basic,15,05-Oct-22,Oct,2022,03-07-2023,July,Active ,France,39,Adult,Female,Laptop,1 Month
977,Premium,11,07-Oct-22,Oct,2022,30-06-2023,June,Active ,Brazil,45,Adult,Female,Laptop,1 Month
978,Standard,13,08-Oct-22,Oct,2022,03-07-2023,July,Active ,Mexico,29,Youth,Male,Smart TV,1 Month
979,Standard,15,08-Oct-22,Oct,2022,01-07-2023,July,Active ,Spain,45,Adult,Male,Smartphone,1 Month
980,Basic,11,09-Oct-22,Oct,2022,03-07-2023,July,Active ,Italy,29,Youth,Male,Smart TV,1 Month
981,Premium,10,09-Oct-22,Oct,2022,30-06-2023,June,Active ,Spain,28,Youth,Female,Smart TV,1 Month
982,Standard,12,10-Oct-22,Oct,2022,02-07-2023,July,Active ,Spain,42,Adult,Female,Smart TV,1 Month
